               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 125,             0.03348,            0.017354,           0.0026409,             0.87387,             0.78402,             0.82845,             0.46558,            0.032779,           0.0090577,           0.0019832,            0.003862,            0.003862,            0.003862
                 126,            0.033265,            0.017508,           0.0027901,             0.84683,             0.80875,             0.83862,             0.46013,            0.032607,           0.0089555,            0.001884,           0.0038125,           0.0038125,           0.0038125
                 127,            0.032679,            0.017516,           0.0024626,             0.85768,             0.78842,             0.83017,             0.45429,            0.032872,           0.0091758,            0.002124,            0.003763,            0.003763,            0.003763
                 128,            0.032713,            0.017161,           0.0023956,             0.84703,             0.80019,              0.8272,             0.46108,            0.033428,           0.0092637,            0.001782,           0.0037135,           0.0037135,           0.0037135
                 129,            0.032699,            0.017665,           0.0027365,             0.85809,             0.81372,             0.84187,             0.45353,            0.032993,           0.0091876,           0.0017541,            0.003664,            0.003664,            0.003664
                 130,            0.032006,             0.01728,           0.0027568,             0.87201,             0.79133,             0.83902,             0.45831,            0.032873,           0.0090954,           0.0018242,           0.0036145,           0.0036145,           0.0036145
                 131,            0.032965,            0.017617,           0.0025327,             0.83086,             0.80262,             0.83031,             0.45613,            0.032778,           0.0090825,           0.0018956,            0.003565,            0.003565,            0.003565
                 132,            0.032814,            0.017783,           0.0027741,             0.84304,             0.80661,              0.8403,             0.46179,            0.032937,           0.0090936,           0.0017929,           0.0035155,           0.0035155,           0.0035155
                 133,            0.032728,            0.017462,           0.0026002,             0.84818,             0.81038,             0.83729,             0.45282,            0.032572,           0.0091359,           0.0019117,            0.003466,            0.003466,            0.003466
                 134,              0.0329,            0.016859,           0.0028203,             0.85273,             0.80783,             0.83688,             0.46445,            0.032894,           0.0090226,            0.001922,           0.0034165,           0.0034165,           0.0034165
                 135,            0.032057,            0.017523,           0.0029001,              0.8458,             0.80701,               0.837,             0.46694,            0.032668,           0.0089671,           0.0021371,            0.003367,            0.003367,            0.003367
                 136,            0.032301,            0.017121,           0.0025086,             0.82877,             0.80914,             0.82388,             0.45947,             0.03264,           0.0090245,           0.0021521,           0.0033175,           0.0033175,           0.0033175
                 137,             0.03239,            0.017665,           0.0028114,             0.84889,             0.81264,             0.84115,              0.4512,            0.033059,            0.009016,           0.0019662,            0.003268,            0.003268,            0.003268
                 138,            0.031864,            0.017148,           0.0028919,             0.83706,             0.80102,              0.8387,               0.461,            0.032606,           0.0092644,           0.0016656,           0.0032185,           0.0032185,           0.0032185
                 139,            0.031989,            0.016913,           0.0024835,             0.87114,             0.81949,             0.85621,             0.46639,            0.032823,           0.0090408,           0.0018974,            0.003169,            0.003169,            0.003169
                 140,            0.031951,            0.017483,           0.0023505,             0.83712,             0.81168,             0.85188,             0.47981,            0.032647,           0.0090566,           0.0019064,           0.0031195,           0.0031195,           0.0031195
                 141,            0.032182,            0.017055,           0.0023514,             0.86075,             0.81463,             0.84992,             0.47156,            0.032494,           0.0090406,           0.0017265,             0.00307,             0.00307,             0.00307
                 142,            0.032495,            0.017349,           0.0028269,             0.86061,             0.82169,             0.85025,             0.46025,            0.032446,           0.0089958,           0.0018846,           0.0030205,           0.0030205,           0.0030205
                 143,            0.031623,            0.016867,           0.0025606,              0.8673,             0.81766,             0.85708,             0.47031,            0.031992,           0.0089353,           0.0020574,            0.002971,            0.002971,            0.002971
                 144,            0.031828,             0.01691,           0.0021962,             0.85976,             0.80599,             0.84369,             0.46518,            0.032511,           0.0090608,           0.0021142,           0.0029215,           0.0029215,           0.0029215
