               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 144,            0.021971,            0.011712,          0.00099024,             0.89182,              0.8815,              0.8858,             0.52926,             0.02885,           0.0084089,           0.0016803,           0.0029215,           0.0029215,           0.0029215
                 145,            0.021985,            0.011867,          0.00079934,             0.90421,             0.87919,             0.88904,              0.5296,            0.029102,           0.0085695,           0.0018859,            0.002872,            0.002872,            0.002872
                 146,            0.021509,            0.011562,           0.0008401,             0.89395,             0.88745,             0.88842,             0.53197,            0.029031,           0.0084155,           0.0017346,           0.0028225,           0.0028225,           0.0028225
                 147,            0.021601,            0.011453,           0.0011401,             0.89578,             0.88115,              0.8885,             0.52651,            0.029178,           0.0084483,           0.0019064,            0.002773,            0.002773,            0.002773
                 148,            0.021732,            0.011657,           0.0009258,              0.8898,             0.87522,             0.88489,             0.53507,            0.028884,           0.0084455,           0.0017454,           0.0027235,           0.0027235,           0.0027235
                 149,            0.021822,            0.011183,          0.00081324,             0.89384,             0.89236,             0.88999,             0.53593,            0.028722,           0.0084478,            0.001766,            0.002674,            0.002674,            0.002674
                 150,            0.020997,            0.011211,          0.00090719,             0.88869,             0.89406,             0.88946,             0.53986,            0.028657,           0.0084021,           0.0015532,           0.0026245,           0.0026245,           0.0026245
                 151,            0.021361,             0.01137,           0.0011125,             0.89867,             0.87449,             0.88576,             0.53691,            0.028805,           0.0086036,           0.0015833,            0.002575,            0.002575,            0.002575
                 152,            0.020931,            0.011238,          0.00083575,             0.90189,             0.88264,             0.89177,             0.53735,            0.028929,           0.0085299,           0.0017038,           0.0025255,           0.0025255,           0.0025255
                 153,            0.021237,            0.011139,           0.0007916,             0.88957,             0.88059,             0.88909,             0.53379,            0.029108,           0.0085464,           0.0017303,            0.002476,            0.002476,            0.002476
